"","unique_lt","annot_site_detected","alt_site_detected","riboseq_reads_detected"
"2656","b4644_2775545",TRUE,TRUE,TRUE
"2657","b4644_2775724",FALSE,FALSE,TRUE
"2658","b2643_2775919",TRUE,TRUE,TRUE
"2659","b2644_2776386",TRUE,FALSE,TRUE
"2660","b4548_2776877",FALSE,FALSE,TRUE
"2661","b2645_2777115",TRUE,FALSE,TRUE
"2662","b2646_2777453",TRUE,FALSE,TRUE
"2663","b2647_2782726",TRUE,FALSE,TRUE
"2664","b2648_2783304",TRUE,FALSE,TRUE
"2665","b2650_2785011",TRUE,FALSE,TRUE
"2666","b4462_2786397",FALSE,TRUE,TRUE
"2667","b2659_2788985",TRUE,FALSE,TRUE
"2668","b2660_2789982",TRUE,FALSE,TRUE
"2669","b2661_2791273",TRUE,TRUE,TRUE
"2670","b2662_2792735",TRUE,FALSE,TRUE
"2671","b2663_2794253",TRUE,TRUE,TRUE
"2672","b2664_2795674",TRUE,TRUE,TRUE
"2673","b2665_2796786",TRUE,FALSE,TRUE
"2674","b2666_2797028",TRUE,TRUE,TRUE
"2675","b2667_2797211",TRUE,FALSE,TRUE
"2676","b2668_2797520",TRUE,TRUE,TRUE
"2677","b2669_2798495",FALSE,FALSE,TRUE
"2678","b2670_2799164",TRUE,FALSE,TRUE
"2679","b2671_2799994",TRUE,TRUE,TRUE
"2680","b2672_2800146",TRUE,TRUE,TRUE
"2681","b2673_2800723",TRUE,TRUE,TRUE
"2682","b2674_2800965",FALSE,FALSE,FALSE
"2683","b2675_2801348",TRUE,FALSE,TRUE
"2684","b2676_2803502",FALSE,FALSE,TRUE
"2685","b2677_2804815",FALSE,FALSE,TRUE
"2686","b2678_2806010",TRUE,FALSE,TRUE
"2687","b2679_2807132",TRUE,FALSE,TRUE
"2688","b2681_2808316",TRUE,TRUE,TRUE
"2689","b2681_2808570",FALSE,TRUE,TRUE
"2690","b2682_2809617",FALSE,FALSE,TRUE
"2691","b2683_2810344",FALSE,FALSE,TRUE
"2692","b2684_2810770",TRUE,FALSE,TRUE
"2693","b2685_2811427",TRUE,FALSE,TRUE
"2694","b2686_2812616",TRUE,FALSE,TRUE
"2695","b2687_2814733",TRUE,FALSE,TRUE
"2696","b2688_2816439",TRUE,FALSE,TRUE
"2697","b2689_2816940",FALSE,FALSE,TRUE
"2698","b2690_2817503",TRUE,FALSE,TRUE
"2699","b2696_2819146",TRUE,FALSE,TRUE
"2700","b2697_2822011",TRUE,FALSE,TRUE
"2701","b2698_2822639",FALSE,FALSE,TRUE
"2702","b2699_2823769",TRUE,FALSE,TRUE
"2703","b2700_2824346",TRUE,FALSE,TRUE
"2704","b2701_2825576",FALSE,TRUE,TRUE
"2705","b2702_2825832",TRUE,FALSE,TRUE
"2706","b2703_2826392",TRUE,FALSE,TRUE
"2707","b2704_2827362",FALSE,FALSE,TRUE
"2708","b2705_2827737",TRUE,FALSE,TRUE
"2709","b2706_2828621",TRUE,FALSE,TRUE
"2710","b2707_2829047",FALSE,FALSE,TRUE
"2711","b2708_2829813",TRUE,FALSE,TRUE
"2712","b2709_2832289",TRUE,FALSE,TRUE
"2713","b2710_2832476",TRUE,FALSE,TRUE
"2714","b2711_2833912",TRUE,FALSE,TRUE
"2715","b2712_2837425",TRUE,FALSE,TRUE
"2716","b2713_2838105",TRUE,FALSE,TRUE
"2717","b2714_2839264",TRUE,TRUE,TRUE
"2718","b2715_2839524",FALSE,FALSE,TRUE
"2719","b2716_2840990",TRUE,FALSE,TRUE
"2720","b2717_2843043",FALSE,FALSE,TRUE
"2721","b2718_2843446",TRUE,FALSE,TRUE
"2722","b2719_2844210",FALSE,TRUE,TRUE
"2723","b2720_2844752",TRUE,TRUE,TRUE
"2724","b2721_2846471",TRUE,FALSE,TRUE
"2725","b2722_2847412",TRUE,FALSE,TRUE
"2726","b2723_2849241",TRUE,TRUE,TRUE
"2727","b2724_2849849",TRUE,TRUE,TRUE
"2728","b2725_2850435",TRUE,FALSE,TRUE
"2729","b2726_2850647",TRUE,TRUE,TRUE
"2730","b2727_2851001",TRUE,FALSE,TRUE
"2731","b2728_2851864",FALSE,FALSE,FALSE
"2732","b2729_2852136",TRUE,FALSE,TRUE
"2733","b2730_2853254",TRUE,FALSE,TRUE
"2734","b2731_2854338",TRUE,TRUE,TRUE
"2735","b2732_2856806",TRUE,FALSE,TRUE
"2736","b2733_2857093",TRUE,FALSE,TRUE
"2737","b2734_2859760",TRUE,FALSE,TRUE
"2738","b2735_2861234",TRUE,FALSE,TRUE
"2739","b2736_2861430",TRUE,FALSE,TRUE
"2740","b2737_2862335",TRUE,FALSE,TRUE
"2741","b2738_2863593",TRUE,FALSE,TRUE
"2742","b2739_2864236",TRUE,FALSE,TRUE
"2743","b2740_2865101",FALSE,FALSE,TRUE
"2744","b2741_2867551",TRUE,FALSE,TRUE
"2745","b2742_2868753",TRUE,FALSE,TRUE
"2746","b2743_2869519",TRUE,FALSE,TRUE
"2747","b2744_2870274",FALSE,FALSE,TRUE
"2748","b2745_2871304",TRUE,FALSE,TRUE
"2749","b2746_2871780",TRUE,FALSE,TRUE
"2750","b2747_2872490",TRUE,FALSE,TRUE
"2751","b2748_2872820",TRUE,FALSE,TRUE
"2752","b2749_2873337",TRUE,FALSE,TRUE
"2753","b2750_2873992",FALSE,FALSE,TRUE
"2754","b2751_2875419",TRUE,FALSE,TRUE
"2755","b2752_2876329",TRUE,TRUE,TRUE
"2756","b2753_2876581",TRUE,FALSE,TRUE
"2757","b2754_2878853",TRUE,FALSE,TRUE
"2758","b2755_2879772",TRUE,TRUE,TRUE
"2759","b2756_2880387",TRUE,TRUE,TRUE
"2760","b2757_2881048",FALSE,FALSE,TRUE
"2761","b2758_2882142",TRUE,FALSE,TRUE
"2762","b2759_2882637",TRUE,TRUE,TRUE
"2763","b2760_2884138",TRUE,FALSE,TRUE
"2764","b2761_2887219",TRUE,FALSE,TRUE
"2765","b2762_2888312",TRUE,FALSE,TRUE
"2766","b2763_2890099",TRUE,FALSE,TRUE
"2767","b2764_2891898",TRUE,FALSE,TRUE
"2768","b2765_2892214",TRUE,FALSE,TRUE
"2769","b2766_2892657",TRUE,FALSE,TRUE
"2770","b2767_2893919",FALSE,FALSE,TRUE
"2771","b2768_2894196",TRUE,FALSE,TRUE
"2772","b2769_2895779",TRUE,FALSE,TRUE
"2773","b2770_2896555",TRUE,FALSE,TRUE
"2774","b2771_2897870",TRUE,FALSE,TRUE
"2775","b4463_2899418",TRUE,FALSE,TRUE
"2776","b2774_2900273",TRUE,FALSE,TRUE
"2777","b2775_2900592",TRUE,FALSE,TRUE
"2778","b2776_2901896",TRUE,FALSE,TRUE
"2779","b2777_2905418",TRUE,TRUE,TRUE
"2780","b4682_2905557",TRUE,FALSE,TRUE
"2781","b2778_2905711",TRUE,FALSE,TRUE
"2782","b2779_2907941",TRUE,TRUE,TRUE
"2783","b2780_2909666",FALSE,TRUE,TRUE
"2784","b2781_2910685",TRUE,FALSE,TRUE
"2785","b2782_2911091",TRUE,FALSE,TRUE
"2786","b2783_2911339",TRUE,FALSE,TRUE
"2787","b2784_2913651",TRUE,FALSE,TRUE
"2788","b2785_2915000",TRUE,FALSE,TRUE
"2789","b2786_2915057",FALSE,FALSE,TRUE
"2790","b2787_2919385",TRUE,TRUE,TRUE
"2791","b2788_2920746",FALSE,FALSE,TRUE
"2792","b2789_2922100",TRUE,TRUE,TRUE
"2793","b2790_2922984",TRUE,FALSE,TRUE
"2794","b2791_2923784",TRUE,FALSE,TRUE
"2795","b2792_2924113",FALSE,FALSE,TRUE
"2796","b2793_2925280",TRUE,FALSE,TRUE
"2797","b2794_2925348",TRUE,FALSE,TRUE
"2798","b2795_2926308",TRUE,TRUE,TRUE
"2799","b2796_2928229",TRUE,TRUE,TRUE
"2800","b2797_2929576",FALSE,FALSE,TRUE
"2801","b2798_2931055",TRUE,FALSE,TRUE
"2802","b2799_2933013",TRUE,FALSE,TRUE
"2803","b2800_2933688",TRUE,FALSE,TRUE
"2804","b2801_2934235",TRUE,TRUE,TRUE
"2805","b2802_2935584",TRUE,TRUE,TRUE
"2806","b2803_2937468",TRUE,FALSE,TRUE
"2807","b2804_2938888",TRUE,FALSE,TRUE
"2808","b2805_2939368",FALSE,FALSE,TRUE
"2809","b2806_2941243",TRUE,FALSE,TRUE
"2810","b2807_2941631",TRUE,FALSE,TRUE
"2811","b2808_2942567",TRUE,FALSE,TRUE
"2812","b2809_2943145",TRUE,FALSE,TRUE
"2813","b2810_2943337",TRUE,FALSE,TRUE
"2814","b2811_2944542",TRUE,FALSE,TRUE
"2815","b2812_2945842",TRUE,TRUE,TRUE
"2816","b2813_2947178",TRUE,FALSE,TRUE
"2817","b2817_2949010",TRUE,FALSE,TRUE
"2818","b2818_2949242",TRUE,FALSE,TRUE
"2819","b2819_2952461",TRUE,FALSE,TRUE
"2820","b2820_2956003",TRUE,TRUE,TRUE
"2821","b2821_2958884",TRUE,TRUE,TRUE
"2822","b2822_2962428",TRUE,FALSE,TRUE
"2823","b2823_2962764",TRUE,FALSE,TRUE
"2824","b2824_2963156",FALSE,FALSE,TRUE
"2825","b2825_2963716",FALSE,FALSE,TRUE
"2826","b2826_2964177",FALSE,FALSE,FALSE
"2827","b2827_2965155",TRUE,TRUE,TRUE
"2828","b2828_2966037",TRUE,FALSE,TRUE
"2829","b2829_2968434",TRUE,FALSE,TRUE
"2830","b2830_2968977",TRUE,FALSE,TRUE
"2831","b2831_2969662",TRUE,FALSE,TRUE
"2832","b2832_2970420",TRUE,FALSE,TRUE
"2833","b2833_2971271",TRUE,FALSE,TRUE
"2834","b2834_2971597",TRUE,FALSE,TRUE
"2835","b2835_2973862",TRUE,FALSE,TRUE
"2836","b2836_2976014",TRUE,TRUE,TRUE
"2837","b2837_2976599",TRUE,FALSE,TRUE
"2838","b2838_2978899",FALSE,FALSE,TRUE
"2839","b2839_2979021",FALSE,FALSE,TRUE
"2840","b2840_2980635",TRUE,TRUE,TRUE
"2841","b2841_2982182",TRUE,FALSE,TRUE
"2842","b2842_2983258",TRUE,FALSE,TRUE
"2843","b2843_2984124",TRUE,FALSE,TRUE
"2844","b2844_2985592",TRUE,FALSE,TRUE
"2845","b2845_2985847",TRUE,FALSE,TRUE
"2846","b2846_2987536",TRUE,FALSE,TRUE
"2847","b2847_2988502",TRUE,TRUE,TRUE
"2848","b2848_2989304",FALSE,TRUE,TRUE
"2849","b4683_2989899",TRUE,FALSE,TRUE
"2850","b2849_2990360",TRUE,TRUE,TRUE
"2851","b2850_2990554",TRUE,TRUE,TRUE
"2852","b2850_2990948",FALSE,FALSE,TRUE
"2853","b2851_2991268",TRUE,TRUE,TRUE
"2854","b2852_2992094",TRUE,FALSE,TRUE
"2855","b2853_2993638",TRUE,FALSE,TRUE
"2856","b2854_2993939",TRUE,TRUE,TRUE
"2857","b2854_2994382",FALSE,TRUE,TRUE
"2858","b2856_2995092",FALSE,TRUE,TRUE
"2859","b2858_2996020",FALSE,TRUE,TRUE
"2860","b2858_2995760",FALSE,FALSE,TRUE
"2861","b2859_2996360",FALSE,TRUE,TRUE
"2862","b2860_2997277",FALSE,FALSE,FALSE
"2863","b2861_2997600",FALSE,FALSE,FALSE
"2864","b2863_2998828",TRUE,FALSE,TRUE
"2865","b2865_2999891",FALSE,TRUE,TRUE
"2866","b2866_3000345",FALSE,TRUE,TRUE
"2867","b2867_3002614",TRUE,TRUE,TRUE
"2868","b2868_3003489",FALSE,TRUE,TRUE
"2869","b2869_3005786",TRUE,FALSE,TRUE
"2870","b2870_3006262",TRUE,TRUE,TRUE
"2871","b2871_3007510",FALSE,FALSE,TRUE
"2872","b2872_3008764",TRUE,FALSE,TRUE
"2873","b2873_3010028",TRUE,FALSE,TRUE
"2874","b2874_3011461",TRUE,TRUE,TRUE
"2875","b2875_3014239",TRUE,FALSE,TRUE
"2876","b2876_3015057",TRUE,FALSE,TRUE
"2877","b2877_3015160",TRUE,TRUE,TRUE
"2878","b2878_3016060",TRUE,FALSE,TRUE
"2879","b2879_3019161",FALSE,TRUE,TRUE
"2880","b2880_3020540",TRUE,FALSE,TRUE
"2881","b2881_3021316",FALSE,TRUE,TRUE
"2882","b2882_3024351",TRUE,FALSE,TRUE
"2883","b2883_3025766",TRUE,FALSE,TRUE
"2884","b4464_3027121",TRUE,FALSE,TRUE
"2885","b2886_3029012",TRUE,FALSE,TRUE
"2886","b2887_3030931",TRUE,FALSE,TRUE
"2887","b2888_3031367",TRUE,FALSE,TRUE
"2888","b4684_3032817",TRUE,FALSE,TRUE
"2889","b2889_3033065",TRUE,FALSE,TRUE
"2890","b2890_3035174",TRUE,FALSE,TRUE
"2891","b2891_3036282",FALSE,FALSE,TRUE
"2892","b2891_3036206",FALSE,FALSE,TRUE
"2893","b2892_3038106",TRUE,FALSE,TRUE
"2894","b2893_3038822",TRUE,FALSE,TRUE
"2895","b2894_3039743",TRUE,FALSE,TRUE
"2896","b2895_3039855",TRUE,FALSE,TRUE
"2897","b2896_3040823",FALSE,FALSE,TRUE
"2898","b2897_3041070",TRUE,FALSE,TRUE
"2899","b2898_3041313",TRUE,FALSE,TRUE
"2900","b2899_3043148",TRUE,FALSE,TRUE
"2901","b2900_3043623",TRUE,FALSE,TRUE
"2902","b2901_3043662",FALSE,TRUE,TRUE
"2903","b2902_3045901",TRUE,FALSE,TRUE
"2904","b2903_3049041",TRUE,TRUE,TRUE
"2905","b2904_3049549",TRUE,FALSE,TRUE
"2906","b2905_3050667",TRUE,FALSE,TRUE
"2907","b2906_3052317",TRUE,FALSE,TRUE
"2908","b2907_3053518",FALSE,FALSE,TRUE
"2909","b2908_3054840",TRUE,FALSE,TRUE
"2910","b2909_3055444",TRUE,TRUE,TRUE
"2911","b2910_3055612",FALSE,FALSE,TRUE
"2912","b2912_3056241",FALSE,FALSE,FALSE
"2913","b4665_3056949",FALSE,TRUE,TRUE
"2914","b2913_3058410",TRUE,TRUE,TRUE
"2915","b2914_3059325",TRUE,TRUE,TRUE
"2916","b2915_3059701",FALSE,FALSE,TRUE
"2917","b2916_3059753",TRUE,FALSE,TRUE
"2918","b2917_3060850",TRUE,FALSE,TRUE
"2919","b2918_3062987",FALSE,FALSE,FALSE
"2920","b2919_3063993",TRUE,FALSE,TRUE
"2921","b2920_3064802",TRUE,FALSE,TRUE
"2922","b2921_3067173",FALSE,TRUE,TRUE
"2923","b2922_3068080",TRUE,FALSE,TRUE
"2924","b2923_3068808",TRUE,FALSE,TRUE
"2925","b2924_3069807",TRUE,FALSE,TRUE
"2926","b2925_3071244",TRUE,FALSE,TRUE
"2927","b2926_3072622",TRUE,FALSE,TRUE
"2928","b2927_3073691",FALSE,FALSE,TRUE
"2929","b2928_3074689",TRUE,TRUE,TRUE
"2930","b2929_3075195",FALSE,FALSE,TRUE
"2931","b2930_3076182",TRUE,FALSE,TRUE
"2932","b4465_3077456",TRUE,FALSE,TRUE
"2933","b2933_3078859",TRUE,FALSE,TRUE
"2934","b2934_3079330",TRUE,FALSE,TRUE
"2935","b2935_3081635",TRUE,FALSE,TRUE
"2936","b2936_3081913",TRUE,TRUE,TRUE
"2937","b2937_3083797",TRUE,FALSE,TRUE
"2938","b2938_3085911",FALSE,TRUE,TRUE
"2939","b2939_3086051",TRUE,FALSE,TRUE
"2940","b2940_3086187",FALSE,FALSE,TRUE
"2941","b2942_3086706",FALSE,FALSE,TRUE
"2942","b2943_3088284",TRUE,FALSE,TRUE
"2943","b2944_3089755",FALSE,FALSE,FALSE
"2944","b2945_3090347",TRUE,FALSE,TRUE
"2945","b2946_3091134",FALSE,FALSE,TRUE
"2946","b2947_3091878",TRUE,FALSE,TRUE
"2947","b2948_3092937",TRUE,FALSE,TRUE
"2948","b2949_3093500",FALSE,FALSE,TRUE
"2949","b2950_3095080",TRUE,TRUE,TRUE
"2950","b2951_3095098",TRUE,FALSE,TRUE
"2951","b2952_3095820",TRUE,FALSE,TRUE
"2952","b2953_3096383",FALSE,FALSE,FALSE
"2953","b2954_3096681",TRUE,FALSE,TRUE
"2954","b2955_3097267",FALSE,FALSE,TRUE
"2955","b2956_3099565",TRUE,TRUE,TRUE
"2956","b2957_3100728",TRUE,FALSE,TRUE
"2957","b2958_3101623",TRUE,TRUE,TRUE
"2958","b2959_3102133",TRUE,FALSE,TRUE
"2959","b2960_3102852",FALSE,FALSE,TRUE
"2960","b2961_3103013",FALSE,FALSE,FALSE
"2961","b2962_3104093",TRUE,TRUE,TRUE
"2962","b2963_3104433",TRUE,FALSE,TRUE
"2963","b2964_3105714",TRUE,FALSE,TRUE
"2964","b2965_3109155",TRUE,FALSE,TRUE
"2965","b2966_3109553",TRUE,FALSE,TRUE
"2966","b2968_3111126",TRUE,FALSE,TRUE
"2967","b2969_3112090",FALSE,FALSE,TRUE
"2968","b2970_3112941",FALSE,FALSE,TRUE
"2969","b2971_3113477",TRUE,TRUE,TRUE
"2970","b2972_3114352",FALSE,FALSE,TRUE
"2971","b4466_3119112",TRUE,FALSE,TRUE
"2972","b2975_3121279",TRUE,TRUE,TRUE
"2973","b2976_3123805",TRUE,FALSE,TRUE
"2974","b2977_3124231",TRUE,FALSE,TRUE
"2975","b4467_3125459",TRUE,TRUE,TRUE
"2976","b4468_3126522",TRUE,FALSE,TRUE
"2977","b2979_3128021",TRUE,FALSE,TRUE
"2978","b2980_3128272",TRUE,FALSE,TRUE
"2979","b2981_3130143",FALSE,TRUE,TRUE
"2980","b2982_3130178",FALSE,FALSE,FALSE
"2981","b2983_3132408",FALSE,FALSE,TRUE
"2982","b2984_3133212",TRUE,FALSE,TRUE
"2983","b2985_3133957",TRUE,TRUE,TRUE
"2984","b2986_3134131",TRUE,FALSE,TRUE
"2985","b2987_3136371",FALSE,FALSE,TRUE
"2986","b2988_3138522",TRUE,FALSE,TRUE
"2987","b2989_3138727",TRUE,FALSE,TRUE
"2988","b2990_3139964",TRUE,FALSE,TRUE
"2989","b2991_3140318",FALSE,FALSE,TRUE
"2990","b2992_3140799",FALSE,FALSE,TRUE
"2991","b2993_3141286",TRUE,FALSE,TRUE
"2992","b2994_3142989",TRUE,FALSE,TRUE
"2993","b2995_3144164",TRUE,FALSE,TRUE
"2994","b2996_3145140",TRUE,FALSE,TRUE
"2995","b2997_3146261",FALSE,FALSE,TRUE
"2996","b2998_3146737",TRUE,FALSE,TRUE
"2997","b4658_3147691",FALSE,FALSE,TRUE
"2998","b4658_3147272",FALSE,FALSE,TRUE
"2999","b3001_3147897",TRUE,FALSE,TRUE
"3000","b3002_3149471",TRUE,FALSE,TRUE
"3001","b3003_3149662",TRUE,FALSE,TRUE
"3002","b3005_3151243",FALSE,FALSE,TRUE
"3003","b3006_3151984",TRUE,FALSE,TRUE
"3004","b3008_3152236",FALSE,TRUE,TRUE
"3005","b3009_3153563",TRUE,FALSE,TRUE
"3006","b3010_3155218",FALSE,TRUE,TRUE
"3007","b3011_3155355",TRUE,FALSE,TRUE
"3008","b3012_3156623",TRUE,FALSE,TRUE
"3009","b3013_3157650",TRUE,FALSE,TRUE
"3010","b3014_3158627",FALSE,FALSE,TRUE
"3011","b4469_3161146",TRUE,FALSE,TRUE
"3012","b3017_3162669",TRUE,FALSE,TRUE
"3013","b3018_3163481",TRUE,TRUE,TRUE
"3014","b3019_3165973",TRUE,FALSE,TRUE
"3015","b3020_3167718",TRUE,FALSE,TRUE
"3016","b3021_3168246",TRUE,TRUE,TRUE
"3017","b3022_3168544",TRUE,FALSE,TRUE
"3018","b3023_3169231",FALSE,TRUE,TRUE
"3019","b3024_3169676",TRUE,FALSE,TRUE
"3020","b3025_3169828",TRUE,TRUE,TRUE
"3021","b3026_3170484",TRUE,TRUE,TRUE
"3022","b3027_3172211",TRUE,FALSE,TRUE
"3023","b3028_3172530",TRUE,FALSE,TRUE
"3024","b3029_3173142",TRUE,FALSE,TRUE
"3025","b3030_3175396",TRUE,TRUE,TRUE
"3026","b3031_3176006",FALSE,FALSE,TRUE
"3027","b3032_3176833",TRUE,TRUE,TRUE
"3028","b3033_3177280",TRUE,FALSE,TRUE
"3029","b3034_3177910",TRUE,TRUE,TRUE
"3030","b3035_3178115",TRUE,FALSE,TRUE
"3031","b3037_3179744",TRUE,FALSE,TRUE
"3032","b3038_3180421",FALSE,FALSE,TRUE
"3033","b3039_3182407",TRUE,FALSE,TRUE
"3034","b3040_3182550",TRUE,FALSE,TRUE
"3035","b3041_3184466",TRUE,FALSE,TRUE
"3036","b3042_3184840",FALSE,FALSE,TRUE
"3037","b3043_3185414",FALSE,TRUE,TRUE
"3038","b3046_3186061",FALSE,FALSE,TRUE
"3039","b3046_3187427",FALSE,TRUE,TRUE
"3040","b3044_3186187",FALSE,FALSE,FALSE
"3041","b3045_3186510",FALSE,FALSE,FALSE
"3042","b3047_3189881",TRUE,FALSE,TRUE
"3043","b3048_3190632",TRUE,TRUE,TRUE
"3044","b3049_3191939",TRUE,FALSE,TRUE
"3045","b3050_3192208",TRUE,FALSE,TRUE
"3046","b3051_3192864",TRUE,FALSE,TRUE
"3047","b4664_3194766",FALSE,TRUE,TRUE
"3048","b4666_3195141",FALSE,FALSE,TRUE
"3049","b3052_3196753",TRUE,TRUE,TRUE
"3050","b3053_3199641",TRUE,FALSE,TRUE
"3051","b3054_3200965",TRUE,FALSE,TRUE
"3052","b3055_3201207",FALSE,FALSE,TRUE
"3053","b3056_3201891",TRUE,FALSE,TRUE
"3054","b3057_3204131",TRUE,FALSE,TRUE
"3055","b3058_3204589",TRUE,FALSE,TRUE
"3056","b3059_3204694",TRUE,FALSE,TRUE
"3057","b3060_3206256",TRUE,FALSE,TRUE
"3058","b3061_3206463",TRUE,TRUE,TRUE
"3059","b3062_3207371",TRUE,FALSE,TRUE
"3060","b3063_3208024",TRUE,FALSE,TRUE
"3061","b3064_3210543",TRUE,FALSE,TRUE
"3062","b3065_3210781",TRUE,FALSE,TRUE
"3063","b3066_3211107",FALSE,FALSE,FALSE
"3064","b3067_3213047",TRUE,TRUE,TRUE
"3065","b3068_3215473",TRUE,FALSE,TRUE
"3066","b3070_3216491",TRUE,FALSE,TRUE
"3067","b3071_3216779",TRUE,FALSE,TRUE
"3068","b3072_3219076",TRUE,FALSE,TRUE
"3069","b3073_3219494",FALSE,FALSE,TRUE
"3070","b3074_3221247",TRUE,FALSE,TRUE
"3071","b3075_3221466",TRUE,FALSE,TRUE
"3072","b3076_3222633",TRUE,FALSE,TRUE
"3073","b3077_3225722",TRUE,FALSE,TRUE
"3074","b3078_3226234",TRUE,FALSE,TRUE
"3075","b3079_3227801",TRUE,FALSE,TRUE
"3076","b3080_3228888",TRUE,FALSE,TRUE
"3077","b3081_3231665",TRUE,FALSE,TRUE
"3078","b3082_3234144",TRUE,FALSE,TRUE
"3079","b3083_3234455",TRUE,FALSE,TRUE
"3080","b3084_3235875",TRUE,FALSE,TRUE
"3081","b3085_3235960",FALSE,FALSE,TRUE
"3082","b3086_3236540",FALSE,FALSE,TRUE
"3083","b3087_3237311",TRUE,FALSE,TRUE
"3084","b3088_3238580",TRUE,FALSE,TRUE
"3085","b3089_3239944",TRUE,FALSE,TRUE
"3086","b3090_3241744",FALSE,FALSE,FALSE
"3087","b3091_3243314",TRUE,FALSE,TRUE
"3088","b3092_3244741",TRUE,FALSE,TRUE
"3089","b3093_3245224",TRUE,FALSE,TRUE
"3090","b3094_3246652",TRUE,TRUE,TRUE
"3091","b3095_3247773",TRUE,FALSE,TRUE
"3092","b3096_3248439",TRUE,FALSE,TRUE
"3093","b3097_3248969",TRUE,FALSE,TRUE
"3094","b3098_3249375",TRUE,FALSE,TRUE
"3095","b3099_3249683",FALSE,FALSE,TRUE
"3096","b3100_3250077",FALSE,FALSE,TRUE
"3097","b3101_3250562",TRUE,TRUE,TRUE
"3098","b3102_3251024",TRUE,FALSE,TRUE
"3099","b3103_3252304",TRUE,FALSE,TRUE
"3100","b3104_3252911",TRUE,TRUE,TRUE
"3101","b3105_3254214",TRUE,FALSE,TRUE
"3102","b3106_3254319",TRUE,FALSE,TRUE
"3103","b3107_3255043",TRUE,FALSE,TRUE
"3104","b4470_3256651",TRUE,FALSE,TRUE
"3105","b3110_3258010",TRUE,FALSE,TRUE
"3106","b4471_3259649",TRUE,FALSE,TRUE
"3107","b3113_3260110",TRUE,FALSE,TRUE
"3108","b3114_3262418",TRUE,FALSE,TRUE
"3109","b3115_3263660",TRUE,FALSE,TRUE
"3110","b3116_3265017",TRUE,FALSE,TRUE
"3111","b3117_3266028",TRUE,FALSE,TRUE
"3112","b3118_3267065",FALSE,TRUE,TRUE
"3113","b3119_3267380",TRUE,TRUE,TRUE
"3114","b3120_3267854",FALSE,FALSE,TRUE
"3115","b3121_3268415",FALSE,FALSE,TRUE
"3116","b3124_3271770",FALSE,TRUE,TRUE
"3117","b3125_3272751",FALSE,TRUE,TRUE
"3118","b3126_3273557",TRUE,FALSE,TRUE
"3119","b3127_3274907",TRUE,FALSE,TRUE
"3120","b3128_3275282",FALSE,FALSE,TRUE
"3121","b3129_3277002",TRUE,FALSE,TRUE
"3122","b3130_3277337",TRUE,FALSE,TRUE
"3123","b3131_3278665",TRUE,FALSE,TRUE
"3124","b3132_3278914",TRUE,FALSE,TRUE
"3125","b3133_3280217",TRUE,FALSE,TRUE
"3126","b3134_3280701",TRUE,FALSE,TRUE
"3127","b3135_3281071",FALSE,FALSE,FALSE
"3128","b3136_3281976",FALSE,FALSE,TRUE
"3129","b3137_3283143",FALSE,FALSE,TRUE
"3130","b3138_3284170",TRUE,FALSE,TRUE
"3131","b3139_3284685",TRUE,FALSE,TRUE
"3132","b3140_3285478",TRUE,FALSE,TRUE
"3133","b3141_3286270",FALSE,FALSE,TRUE
"3134","b3142_3287426",TRUE,FALSE,TRUE
"3135","b3143_3288090",FALSE,FALSE,TRUE
"3136","b3144_3288814",TRUE,FALSE,TRUE
"3137","b3145_3291341",FALSE,TRUE,TRUE
"3138","b3146_3293335",FALSE,FALSE,TRUE
"3139","b3147_3293400",FALSE,FALSE,TRUE
"3140","b3148_3295394",FALSE,FALSE,TRUE
"3141","b3149_3295809",TRUE,FALSE,TRUE
"3142","b3150_3296409",TRUE,FALSE,TRUE
"3143","b3151_3298138",TRUE,TRUE,TRUE
"3144","b3152_3298846",TRUE,FALSE,TRUE
"3145","b3153_3298974",TRUE,FALSE,TRUE
"3146","b3154_3299915",TRUE,FALSE,TRUE
"3147","b3155_3299966",FALSE,FALSE,TRUE
"3148","b3156_3300758",TRUE,FALSE,TRUE
"3149","b3157_3301276",TRUE,FALSE,TRUE
"3150","b3158_3301485",FALSE,FALSE,FALSE
"3151","b3159_3302489",TRUE,FALSE,TRUE
"3152","b3160_3303448",TRUE,FALSE,TRUE
"3153","b3161_3305817",FALSE,FALSE,TRUE
"3154","b3162_3307860",FALSE,FALSE,FALSE
"3155","b4685_3307933",FALSE,FALSE,TRUE
"3156","b3163_3308924",TRUE,FALSE,TRUE
"3157","b3164_3311168",TRUE,FALSE,TRUE
"3158","b3165_3311684",TRUE,TRUE,TRUE
"3159","b3166_3312777",FALSE,FALSE,TRUE
"3160","b3167_3313178",TRUE,FALSE,TRUE
"3161","b3168_3316014",TRUE,TRUE,TRUE
"3162","b3169_3317526",TRUE,FALSE,TRUE
"3163","b3170_3318006",TRUE,FALSE,TRUE
"3164","b3172_3318637",TRUE,FALSE,TRUE
"3165","b3173_3321613",FALSE,TRUE,TRUE
"3166","b3175_3322505",FALSE,FALSE,TRUE
"3167","b3176_3324070",TRUE,FALSE,TRUE
"3168","b3177_3324911",TRUE,FALSE,TRUE
"3169","b3178_3326935",FALSE,TRUE,TRUE
"3170","b3179_3327664",TRUE,FALSE,TRUE
"3171","b3180_3327790",TRUE,FALSE,TRUE
"3172","b3181_3328715",TRUE,FALSE,TRUE
