name,TIS_type,min_DG,locus_tag,new_TIS_type
seq_b0736_6,shuffled annotated,-1.9320600000000001,b0736,annotated + recovered in data
seq_b0736_7,shuffled alternative,-1.126985,b0736,alternative + annotated found
seq_b0736_7,shuffled annotated,-5.180155,b0736,annotated + recovered in data
seq_b0736_8,alternative,0,b0736,alternative + annotated found
seq_b0736_8,shuffled alternative,-4.467295,b0736,alternative + annotated found
seq_b0736_8,shuffled annotated,-3.52041,b0736,annotated + recovered in data
seq_b0736_9,shuffled alternative,-1.126985,b0736,alternative + annotated found
seq_b0736_9,shuffled annotated,-3.478875,b0736,annotated + recovered in data
seq_b0737,annotated,-3.60793,b0737,annotated but not recovered in data
seq_b0737_0,shuffled annotated,-0.784380000000001,b0737,annotated but not recovered in data
seq_b0737_1,shuffled annotated,0,b0737,annotated but not recovered in data
seq_b0737_2,shuffled annotated,0,b0737,annotated but not recovered in data
seq_b0737_3,shuffled annotated,-0.918485,b0737,annotated but not recovered in data
seq_b0737_4,shuffled annotated,-0.272315000000003,b0737,annotated but not recovered in data
seq_b0737_5,shuffled annotated,-0.655360000000002,b0737,annotated but not recovered in data
seq_b0737_6,shuffled annotated,-1.9320600000000001,b0737,annotated but not recovered in data
seq_b0737_7,shuffled annotated,0,b0737,annotated but not recovered in data
seq_b0737_8,shuffled annotated,-3.60793,b0737,annotated but not recovered in data
seq_b0737_9,shuffled annotated,0,b0737,annotated but not recovered in data
seq_b0738,annotated,-3.724597,b0738,annotated + recovered in data
seq_b0738_0,shuffled annotated,-9.19172,b0738,annotated + recovered in data
seq_b0738_1,shuffled annotated,-6.856025,b0738,annotated + recovered in data
seq_b0738_2,shuffled annotated,-4.68222,b0738,annotated + recovered in data
seq_b0738_3,shuffled annotated,-3.60823,b0738,annotated + recovered in data
seq_b0738_4,shuffled annotated,-3.656465,b0738,annotated + recovered in data
seq_b0738_5,shuffled annotated,-3.724597,b0738,annotated + recovered in data
seq_b0738_6,shuffled annotated,-3.60823,b0738,annotated + recovered in data
seq_b0738_7,shuffled annotated,-1.85867,b0738,annotated + recovered in data
seq_b0738_8,shuffled annotated,-3.60823,b0738,annotated + recovered in data
seq_b0738_9,shuffled annotated,-0.359835,b0738,annotated + recovered in data
seq_b0739,annotated,-2.70311,b0739,annotated + recovered in data
seq_b0739_0,shuffled annotated,-2.70311,b0739,annotated + recovered in data
seq_b0739_1,shuffled annotated,-5.24147,b0739,annotated + recovered in data
seq_b0739_2,shuffled annotated,-6.43178,b0739,annotated + recovered in data
seq_b0739_3,shuffled annotated,-3.656465,b0739,annotated + recovered in data
seq_b0739_4,shuffled annotated,-3.60793,b0739,annotated + recovered in data
seq_b0739_5,shuffled annotated,0,b0739,annotated + recovered in data
seq_b0739_6,shuffled annotated,0,b0739,annotated + recovered in data
seq_b0739_7,shuffled annotated,-0.359835,b0739,annotated + recovered in data
seq_b0739_8,shuffled annotated,0,b0739,annotated + recovered in data
seq_b0739_9,shuffled annotated,0,b0739,annotated + recovered in data
seq_b0740,annotated,-3.60793,b0740,annotated + recovered in data
seq_b0740_0,shuffled annotated,-1.06957,b0740,annotated + recovered in data
seq_b0740_1,shuffled annotated,-4.68222,b0740,annotated + recovered in data
seq_b0740_2,shuffled annotated,-10.290715,b0740,annotated + recovered in data
seq_b0740_3,shuffled annotated,-4.68222,b0740,annotated + recovered in data
seq_b0740_4,shuffled annotated,-1.06957,b0740,annotated + recovered in data
seq_b0740_5,shuffled annotated,0,b0740,annotated + recovered in data
seq_b0740_6,shuffled annotated,-5.273165,b0740,annotated + recovered in data
seq_b0740_7,shuffled annotated,0,b0740,annotated + recovered in data
seq_b0740_8,shuffled annotated,-6.04734,b0740,annotated + recovered in data
seq_b0740_9,shuffled annotated,-4.730455,b0740,annotated + recovered in data
seq_b0741,annotated,-4.707225,b0741,annotated + recovered in data
seq_b0741_0,shuffled annotated,-3.60793,b0741,annotated + recovered in data
seq_b0741_1,shuffled annotated,0,b0741,annotated + recovered in data
seq_b0741_2,shuffled annotated,-0.359835,b0741,annotated + recovered in data
seq_b0741_3,shuffled annotated,-7.02862,b0741,annotated + recovered in data
seq_b0741_4,shuffled annotated,-3.095715,b0741,annotated + recovered in data
seq_b0741_5,shuffled annotated,-9.56698,b0741,annotated + recovered in data
seq_b0741_6,shuffled annotated,0,b0741,annotated + recovered in data
seq_b0741_7,shuffled annotated,-3.60823,b0741,annotated + recovered in data
seq_b0741_8,shuffled annotated,-0.375775000000001,b0741,annotated + recovered in data
seq_b0741_9,shuffled annotated,0,b0741,annotated + recovered in data
seq_b0742,annotated,-2.914135,b0742,annotated + recovered in data
seq_b0742_0,shuffled alternative,0,b0742,Unknown
seq_b0742_0,shuffled annotated,-4.638425,b0742,annotated + recovered in data
seq_b0742_1,shuffled alternative,-0.359835,b0742,Unknown
seq_b0742_1,shuffled annotated,-1.40657,b0742,annotated + recovered in data
seq_b0742_2,shuffled alternative,0,b0742,Unknown
seq_b0742_2,shuffled annotated,-2.729315,b0742,annotated + recovered in data
seq_b0742_3,shuffled alternative,0,b0742,Unknown
seq_b0742_3,shuffled annotated,0,b0742,annotated + recovered in data
seq_b0742_4,shuffled alternative,0,b0742,Unknown
seq_b0742_4,shuffled annotated,-3.656465,b0742,annotated + recovered in data
seq_b0742_49,alternative,0,b0742,Unknown
seq_b0742_5,shuffled alternative,0,b0742,Unknown
seq_b0742_5,shuffled annotated,-1.99672,b0742,annotated + recovered in data
seq_b0742_6,shuffled alternative,0,b0742,Unknown
seq_b0742_6,shuffled annotated,-2.68108,b0742,annotated + recovered in data
seq_b0742_7,shuffled alternative,0,b0742,Unknown
seq_b0742_7,shuffled annotated,-8.489565,b0742,annotated + recovered in data
seq_b0742_8,shuffled alternative,0,b0742,Unknown
seq_b0742_8,shuffled annotated,-0.784380000000001,b0742,annotated + recovered in data
seq_b0742_9,shuffled alternative,0,b0742,Unknown
seq_b0742_9,shuffled annotated,-1.06957,b0742,annotated + recovered in data
seq_b0750,annotated,-0.359835,b0750,annotated + recovered in data
seq_b0750_0,shuffled annotated,-0.806410000000001,b0750,annotated + recovered in data
seq_b0750_1,shuffled annotated,-1.883825,b0750,annotated + recovered in data
seq_b0750_2,shuffled annotated,-3.60793,b0750,annotated + recovered in data
seq_b0750_3,shuffled annotated,-1.40657,b0750,annotated + recovered in data
seq_b0750_4,shuffled annotated,-2.914135,b0750,annotated + recovered in data
seq_b0750_5,shuffled annotated,-3.52041,b0750,annotated + recovered in data
seq_b0750_6,shuffled annotated,-3.21575,b0750,annotated + recovered in data
seq_b0750_7,shuffled annotated,-3.60793,b0750,annotated + recovered in data
seq_b0750_8,shuffled annotated,-0.272315000000003,b0750,annotated + recovered in data
seq_b0750_9,shuffled annotated,-3.19372,b0750,annotated + recovered in data
seq_b0751,annotated,-10.53924,b0751,annotated + recovered in data
seq_b0751_0,shuffled annotated,-0.247160000000001,b0751,annotated + recovered in data
seq_b0751_1,shuffled annotated,0,b0751,annotated + recovered in data
seq_b0751_2,shuffled annotated,-4.5947,b0751,annotated + recovered in data
seq_b0751_3,shuffled annotated,-2.70311,b0751,annotated + recovered in data
seq_b0751_4,shuffled annotated,0,b0751,annotated + recovered in data
seq_b0751_5,shuffled annotated,-0.832615000000001,b0751,annotated + recovered in data
seq_b0751_6,shuffled annotated,-8.360545,b0751,annotated + recovered in data
seq_b0751_7,shuffled annotated,-3.656465,b0751,annotated + recovered in data
seq_b0751_8,shuffled annotated,-1.06957,b0751,annotated + recovered in data
seq_b0751_9,shuffled annotated,0,b0751,annotated + recovered in data
seq_b0752,annotated,-4.21907,b0752,annotated + recovered in data
seq_b0752_0,shuffled annotated,-10.928975,b0752,annotated + recovered in data
seq_b0752_1,shuffled annotated,-0.784380000000001,b0752,annotated + recovered in data
seq_b0752_2,shuffled annotated,-6.856025,b0752,annotated + recovered in data
seq_b0752_3,shuffled annotated,-0.359835,b0752,annotated + recovered in data
seq_b0752_4,shuffled annotated,0,b0752,annotated + recovered in data
seq_b0752_5,shuffled annotated,-1.06957,b0752,annotated + recovered in data
seq_b0752_6,shuffled annotated,0,b0752,annotated + recovered in data
seq_b0752_7,shuffled annotated,-3.60823,b0752,annotated + recovered in data
seq_b0752_8,shuffled annotated,-3.60793,b0752,annotated + recovered in data
seq_b0752_9,shuffled annotated,-1.85867,b0752,annotated + recovered in data
seq_b0753,annotated,-3.60793,b0753,annotated + recovered in data
seq_b0753_0,shuffled annotated,-3.60793,b0753,annotated + recovered in data
seq_b0753_1,shuffled annotated,0,b0753,annotated + recovered in data
seq_b0753_2,shuffled annotated,-0.359835,b0753,annotated + recovered in data
seq_b0753_3,shuffled annotated,-1.06957,b0753,annotated + recovered in data
seq_b0753_4,shuffled annotated,-0.784380000000001,b0753,annotated + recovered in data
seq_b0753_5,shuffled annotated,-1.06957,b0753,annotated + recovered in data
seq_b0753_6,shuffled annotated,-3.60793,b0753,annotated + recovered in data
seq_b0753_7,shuffled annotated,-3.60793,b0753,annotated + recovered in data
seq_b0753_8,shuffled annotated,-5.50463,b0753,annotated + recovered in data
seq_b0753_9,shuffled annotated,0,b0753,annotated + recovered in data
seq_b0754,annotated,-2.70311,b0754,annotated + recovered in data
seq_b0754_0,shuffled annotated,-1.40657,b0754,annotated + recovered in data
seq_b0754_1,shuffled annotated,-1.9320600000000001,b0754,annotated + recovered in data
seq_b0754_2,shuffled annotated,-0.784380000000001,b0754,annotated + recovered in data
seq_b0754_3,shuffled annotated,-3.60823,b0754,annotated + recovered in data
seq_b0754_4,shuffled annotated,0,b0754,annotated + recovered in data
seq_b0754_5,shuffled annotated,-0.784380000000001,b0754,annotated + recovered in data
seq_b0754_6,shuffled annotated,-1.8807,b0754,annotated + recovered in data
seq_b0754_7,shuffled annotated,-3.120075,b0754,annotated + recovered in data
seq_b0754_8,shuffled annotated,-1.40657,b0754,annotated + recovered in data
seq_b0754_9,shuffled annotated,0,b0754,annotated + recovered in data
seq_b0755,annotated,-7.41374,b0755,annotated + recovered in data
seq_b0755_0,shuffled alternative,-4.707225,b0755,alternative + annotated found
seq_b0755_0,shuffled annotated,-0.784380000000001,b0755,annotated + recovered in data
seq_b0755_1,shuffled alternative,-2.68108,b0755,alternative + annotated found
seq_b0755_1,shuffled annotated,0,b0755,annotated + recovered in data
seq_b0755_2,alternative,-0.832615000000001,b0755,alternative + annotated found
seq_b0755_2,shuffled alternative,-3.656465,b0755,alternative + annotated found
seq_b0755_2,shuffled annotated,-9.56698,b0755,annotated + recovered in data
seq_b0755_3,shuffled alternative,-1.8807,b0755,alternative + annotated found
seq_b0755_3,shuffled annotated,-0.359835,b0755,annotated + recovered in data
seq_b0755_4,shuffled alternative,-2.70311,b0755,alternative + annotated found
seq_b0755_4,shuffled annotated,-0.359835,b0755,annotated + recovered in data
seq_b0755_5,shuffled alternative,-4.21907,b0755,alternative + annotated found
seq_b0755_5,shuffled annotated,-0.784380000000001,b0755,annotated + recovered in data
seq_b0755_6,shuffled alternative,-11.313415000000001,b0755,alternative + annotated found
seq_b0755_6,shuffled annotated,-0.655360000000002,b0755,annotated + recovered in data
seq_b0755_7,shuffled alternative,-3.60793,b0755,alternative + annotated found
seq_b0755_7,shuffled annotated,-3.60793,b0755,annotated + recovered in data
seq_b0755_8,shuffled alternative,-3.095715,b0755,alternative + annotated found
seq_b0755_8,shuffled annotated,-0.359835,b0755,annotated + recovered in data
seq_b0755_9,shuffled alternative,-11.313415000000001,b0755,alternative + annotated found
seq_b0755_9,shuffled annotated,-5.24147,b0755,annotated + recovered in data
seq_b0756,annotated,-3.60793,b0756,annotated + recovered in data
seq_b0756_0,shuffled annotated,-2.68108,b0756,annotated + recovered in data
seq_b0756_1,shuffled annotated,-2.68108,b0756,annotated + recovered in data
seq_b0756_2,shuffled annotated,-4.59019,b0756,annotated + recovered in data
seq_b0756_3,shuffled annotated,-0.784380000000001,b0756,annotated + recovered in data
seq_b0756_4,shuffled annotated,-1.85867,b0756,annotated + recovered in data
seq_b0756_5,shuffled annotated,-2.68108,b0756,annotated + recovered in data
seq_b0756_6,shuffled annotated,-0.784380000000001,b0756,annotated + recovered in data
seq_b0756_7,shuffled annotated,-3.60823,b0756,annotated + recovered in data
seq_b0756_8,shuffled annotated,-0.784380000000001,b0756,annotated + recovered in data
seq_b0756_9,shuffled annotated,0,b0756,annotated + recovered in data
seq_b0757,annotated,-3.60793,b0757,annotated + recovered in data
seq_b0757_0,shuffled alternative,-2.68108,b0757,alternative + annotated found
seq_b0757_0,shuffled annotated,-3.60793,b0757,annotated + recovered in data
seq_b0757_1,shuffled alternative,-2.729315,b0757,alternative + annotated found
seq_b0757_1,shuffled annotated,0,b0757,annotated + recovered in data
seq_b0757_2,alternative,-4.21907,b0757,alternative + annotated found
seq_b0757_2,shuffled alternative,-3.60793,b0757,alternative + annotated found
seq_b0757_2,shuffled annotated,-0.359835,b0757,annotated + recovered in data
seq_b0757_3,shuffled alternative,-2.729315,b0757,alternative + annotated found
seq_b0757_3,shuffled annotated,-1.99672,b0757,annotated + recovered in data
seq_b0757_4,shuffled alternative,-5.50463,b0757,alternative + annotated found
seq_b0757_4,shuffled annotated,0,b0757,annotated + recovered in data
seq_b0757_5,shuffled alternative,-3.60793,b0757,alternative + annotated found
seq_b0757_5,shuffled annotated,-1.99672,b0757,annotated + recovered in data
seq_b0757_6,shuffled alternative,0,b0757,alternative + annotated found
seq_b0757_6,shuffled annotated,-3.60793,b0757,annotated + recovered in data
seq_b0757_7,shuffled alternative,-3.095715,b0757,alternative + annotated found
seq_b0757_7,shuffled annotated,0,b0757,annotated + recovered in data
seq_b0757_8,alternative,0,b0757,alternative + annotated found
seq_b0757_8,shuffled alternative,-4.730455,b0757,alternative + annotated found
seq_b0757_8,shuffled annotated,-0.359835,b0757,annotated + recovered in data
seq_b0757_9,shuffled alternative,-3.60793,b0757,alternative + annotated found
seq_b0757_9,shuffled annotated,-1.06957,b0757,annotated + recovered in data
seq_b0758,annotated,-3.60823,b0758,annotated + recovered in data
seq_b0758_0,shuffled annotated,-3.60793,b0758,annotated + recovered in data
seq_b0758_1,shuffled annotated,-2.729315,b0758,annotated + recovered in data
seq_b0758_2,shuffled annotated,-5.657605,b0758,annotated + recovered in data
seq_b0758_3,shuffled annotated,-1.06957,b0758,annotated + recovered in data
seq_b0758_4,shuffled annotated,-2.729315,b0758,annotated + recovered in data
seq_b0758_5,shuffled annotated,-8.752725,b0758,annotated + recovered in data
seq_b0758_6,shuffled annotated,-1.06957,b0758,annotated + recovered in data
seq_b0758_7,shuffled annotated,-1.06957,b0758,annotated + recovered in data
seq_b0758_8,shuffled annotated,-2.729315,b0758,annotated + recovered in data
